Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-01-05,26.90296173095703,26.96063894901325,26.71839392910952,26.74377204586778,88774400
2017-01-06,27.202884674072266,27.2605618936236,26.870663326202486,26.94218251519204,127007600
2017-01-09,27.452045440673828,27.553557897454613,27.209802205404447,27.212108026572132,134247600
2017-01-10,27.4797306060791,27.542021219612735,27.292857005309397,27.40128868367026,97848400
2017-01-11,27.627382278442383,27.668909938077686,27.36206677300398,27.394365868257143,110354400
2017-01-12,27.51203155517578,27.523567702243422,27.272094129553977,27.43128380620905,108344800
2017-01-13,27.463577270507812,27.59738880429224,27.410513469121383,27.479726816987412,104447600
2017-01-17,27.6850643157959,27.740433951580172,27.27440281007196,27.302086747879606,137759200
2017-01-18,27.682750701904297,27.80041269245401,27.61815251420441,27.68505828294175,94852000
2017-01-19,27.634307861328125,27.70582704698302,27.539718140962194,27.546639125358606,102389200
2017-01-20,27.6850643157959,27.788882602912537,27.62277369555971,27.788882602912537,130391600
2017-01-23,27.703521728515625,27.87193821911541,27.63200078139348,27.68506459634417,88200800
2017-01-24,27.67813491821289,27.708126428444523,27.56970150097541,27.581237645001355,92844000
2017-01-25,28.118791580200195,28.169547804451483,27.74965780405722,27.78195689945919,129510400
2017-01-26,28.132638931274414,28.24799336119085,28.054197003643402,28.070346553424947,105350400
2017-01-27,28.134946823120117,28.22723072587861,28.054199068269828,28.178782072968435,82251600
2017-01-30,28.06112289428711,28.06112289428711,27.837336739662195,27.89962736823424,121510000
2017-01-31,27.99652099609375,28.005749562105336,27.828104506847033,27.950379926204814,196804000
2017-02-01,29.703758239746094,30.105192822307455,29.302325417353202,29.306938818916315,447940000
2017-02-02,29.653003692626953,29.851413414222034,29.479972081480216,29.52611490055382,134841600
2017-02-03,29.7799015045166,29.805279621151534,29.56764976554168,29.602254688072048,98029200
2017-02-06,30.059057235717773,30.107507647547603,29.738372046032513,29.79143762097423,107383600
2017-02-07,30.345130920410156,30.474327296813623,30.09596497148752,30.116727920480095,152735200
2017-02-08,30.46279525756836,30.504324681488203,30.27361582957578,30.303609106832457,92016400
2017-02-09,30.68292236328125,30.689873354286284,30.381699789193735,30.50450534441699,113399600
2017-02-10,30.6134033203125,30.80340646797878,30.597185522799563,30.692187096632704,80262000
2017-02-13,30.884502410888672,31.007311478797693,30.759381060543703,30.835845482932317,92141600
2017-02-14,31.28536033630371,31.301578133062414,30.875234283063527,30.926210562476427,132904800
2017-02-15,31.398910522460938,31.5750117666083,31.19268948834226,31.40122987710599,142492400
2017-02-16,31.361831665039062,31.489268856048277,31.243657747818663,31.435976746957113,90338400
2017-02-17,31.447559356689453,31.473047499131166,31.303900845981765,31.303900845981765,88792800
2017-02-21,31.67463493347168,31.686221096202818,31.50780408982462,31.565731367879838,98028800
2017-02-22,31.769638061523438,31.77195387994199,31.537928938045212,31.612074019045913,83347600
2017-02-23,31.635251998901367,31.855374998421865,31.581959880946172,31.832206203294128,83152800
2017-02-24,31.665361404418945,31.665361404418945,31.345601766023467,31.491579607134398,87106400
2017-02-27,31.727928161621094,31.846102075818177,31.577318647590236,31.77658863257294,81029600
2017-02-28,31.741832733154297,31.84610112711568,31.674635110298848,31.762685704826477,93931600
2017-03-01,32.39060974121094,32.4740251488691,31.88316984152361,31.950363916992753,145658400
2017-03-02,32.19831466674805,32.504168997683934,32.151969994410464,32.439290699133835,104844000
2017-03-03,32.38829803466797,32.39988419690233,32.11256363725176,32.15658893238212,84432400
2017-03-06,32.28634262084961,32.38597936457074,32.11488016304117,32.29329361045806,87000000
2017-03-07,32.32805252075195,32.434636719888175,32.15890234311395,32.22146478601568,69785200
2017-03-08,32.20756149291992,32.39292946043081,32.16585555641993,32.19597533202551,74828800
2017-03-09,32.133419036865234,32.15890718146733,31.75573557579858,32.147324553957766,88623600
2017-03-10,32.2400016784668,32.290977959592624,32.1241471369263,32.26548981902971,78451200
2017-03-13,32.25391387939453,32.30720599542405,32.165866804128626,32.17281779597591,69686800
2017-03-14,32.20525360107422,32.35817894147752,32.17049510983651,32.27708286645774,61236400
2017-03-15,32.54586410522461,32.61305819344029,32.214518229649315,32.302568825435856,102767200
2017-03-16,32.59914779663086,32.675612209716576,32.499511063604146,32.60609878549323,76928000
2017-03-17,32.436954498291016,32.67097938989916,32.41378217668234,32.67097938989916,175540000
2017-03-20,32.77756881713867,32.78683562490218,32.49256409610995,32.53195421640496,86168000
2017-03-21,32.40220260620117,33.08806315947732,32.376714461487516,32.92818330041899,158119600
2017-03-22,32.76830291748047,32.810012397072626,32.38366493453308,32.40452144212943,103440800
2017-03-23,32.652462005615234,32.80539093536697,32.58063271498694,32.73124228981388,81385200
2017-03-24,32.587581634521484,32.84246316788578,32.52038752241733,32.78685168726035,89582400
2017-03-27,32.64316940307617,32.72194962503472,32.11950473048285,32.2979216742354,94300400
2017-03-28,33.319766998291016,33.37537491568697,32.582930272394265,32.65012788671443,133499200
2017-03-29,33.39391326904297,33.479648037448705,33.17842551017487,33.2919607026795,116760000
2017-03-30,33.349891662597656,33.48196755696947,33.250258438928164,33.41013829607275,84829200
2017-03-31,33.287315368652344,33.428657998293374,33.13670239919295,33.30121734278118,78646800
2017-04-03,33.296600341796875,33.39391774940054,33.14599082575323,33.29891969581642,79942800
2017-04-04,33.54453659057617,33.57234055880436,33.173800514727795,33.192337672080335,79565600
2017-04-05,33.37074661254883,33.704408292649255,33.322086144367354,33.4170877268738,110871600
2017-04-06,33.287315368652344,33.48658524756267,33.2386549236027,33.433289632603845,84596000
2017-04-07,33.21318054199219,33.407815331567654,33.19696274399432,33.303546946837955,66688800
2017-04-10,33.17378234863281,33.3382973202968,33.111219918777564,33.27341907289111,75733600
2017-04-11,32.81696319580078,33.21550315774776,32.45317818697687,33.12050157174401,121517600
2017-04-12,32.85635757446289,32.93745365411478,32.67330536938388,32.810016452433096,81400000
2017-04-13,32.68257141113281,32.990744958668515,32.68257141113281,32.88184139165964,71291600
2017-04-17,32.86331558227539,32.87490174915672,32.64087319919977,32.78221594970782,66328400
2017-04-18,32.71733474731445,32.91196960543955,32.69648177014421,32.765995229646435,58790000
2017-04-19,32.596839904785156,32.90269766467193,32.543547792902174,32.874893699446176,69313600
2017-04-20,33.004642486572266,33.11586185691049,32.70805514193697,32.72195712127924,93278400
2017-04-21,32.96525573730469,33.06025378439057,32.867938336357916,33.0046458613355,69283600
2017-04-24,33.28269577026367,33.35452502726758,33.17610802607698,33.25025663691996,68537200
2017-04-25,33.48892593383789,33.57465719502952,33.335997033657144,33.345267380359736,75486000
2017-04-26,33.291969299316406,33.50514483072256,33.22245938211992,33.475021509536695,80164800
2017-04-27,33.31744384765625,33.403178603204346,33.20622448993937,33.34756715654609,56985200
2017-04-28,33.285011291503906,33.435624330084664,33.196964236413955,33.386963862703105,83441600
2017-05-01,33.96392059326172,34.10757910510044,33.58855297943781,33.62099211229172,134411600
2017-05-02,34.17939376831055,34.313785414356204,34.02414916053336,34.186344755554394,181408800
2017-05-03,34.07513427734375,34.17477101305747,33.42866754651177,33.73452167150333,182788000
2017-05-04,33.95233917236328,34.09368188573626,33.78550831278859,33.950023353836144,93487600
2017-05-05,34.515403747558594,34.520035385893074,34.005640682623316,34.005640682623316,109310800
2017-05-08,35.453800201416016,35.613680010411194,34.53159917930987,34.53159917930987,195009600
2017-05-09,35.68088150024414,35.88710243423031,35.555756620621146,35.65307400721688,156521600
2017-05-10,35.511741638183594,35.669305692404535,35.24527754056405,35.59747642446887,103222800
2017-05-11,35.81885528564453,35.846777561546396,35.43728398346313,35.469857013520304,109020400
2017-05-12,36.31910705566406,36.393558212787,35.98639335140151,35.993373036438165,130108000
2017-05-15,36.22602081298828,36.447052347309615,36.0747896448195,36.29814655627475,104038800
2017-05-16,36.17250061035156,36.30977238448732,35.99800150927256,36.281853664376534,80194000
2017-05-17,34.95798873901367,35.96310532731648,34.83235094057258,35.73741952531867,203070800
2017-05-18,35.49079513549805,35.67692825249937,35.162739466373935,35.19531249558462,134272800
2017-05-19,35.61178970336914,35.82584159048891,35.51174521762394,35.68624438594715,107843200
2017-05-22,35.828155517578125,35.96542728713907,35.576876394375454,35.83048089411209,91865600
2017-05-23,35.78395080566406,36.03988069833858,35.669943444715,36.03988069833858,79675600
2017-05-24,35.67692947387695,35.87004227873496,35.52104400373245,35.79326223221112,76712000
2017-05-25,35.80024337768555,35.91192538639311,35.6048051877386,35.76767034602772,76942400
2017-05-26,35.73973846435547,35.88631882796148,35.66993812215294,35.83047784416089,87710400
2017-05-30,35.75371551513672,35.93054005938253,35.67461007825264,35.695549126217024,80507600
2017-05-31,35.54198455810547,35.87004380259124,35.45357407214753,35.82351140731956,97804800
2017-06-01,35.63969802856445,35.67459998215562,35.41634114643296,35.63737265173583,65616400
2017-06-02,36.16786575317383,36.16786575317383,35.572242402608566,35.73278222994902,111082800
2017-06-05,35.814205169677734,35.93519224555093,35.70485563113581,35.909598893927644,101326800
2017-06-06,35.9351921081543,36.25161738601667,35.77930662166102,35.807225350527155,106499600
2017-06-07,36.14924240112305,36.29116851698473,35.94217022062264,36.06781159542178,84278400
2017-06-08,36.06083297729492,36.18879618291383,35.923557611861945,36.121324739045576,85003200
2017-06-09,34.662506103515625,36.10736045843157,33.9738181935922,36.10736045843157,259530800
2017-06-12,33.83420944213867,33.9900948682106,33.15715212800768,33.90866409051555,289229200
2017-06-13,34.10643768310547,34.306530172068896,33.77139876668354,34.239058733436686,136661600
2017-06-14,33.77373123168945,34.31816775280594,33.46661100940151,34.31816775280594,126124800
2017-06-15,33.57130813598633,33.61551515521038,33.087366952360576,33.345625835548326,128661600
2017-06-16,33.10133743286133,33.620180750738406,33.08504913601628,33.45266122699591,201444400
2017-06-19,34.04826736450195,34.141335691738696,33.42472554788732,33.42472554788732,130165600
2017-06-20,33.73882293701172,34.171580909790116,33.72253819808349,34.171580909790116,99600400
2017-06-21,33.93891143798828,33.98544737278074,33.64575421984001,33.85748065248823,85063200
2017-06-22,33.88307189941406,34.13202209421719,33.76441024330836,33.91564492163671,76425200
2017-06-23,34.03430938720703,34.239056165261644,33.762091175581055,33.76674547968061,141757600
2017-06-26,33.92728805541992,34.49964325030576,33.82491465791016,34.24138437938582,102769600
2017-06-27,33.441009521484375,34.00638850216209,33.4154161758538,33.73882106144362,99047600
2017-06-28,33.92960739135742,33.994753441774456,33.30839098547059,33.61783650004825,88329600
2017-06-29,33.42938232421875,33.7667501897156,33.10365199569099,33.66903109115727,125997600
2017-06-30,33.50850296020508,33.72720920694891,33.452661934378284,33.60854747084142,92096400
2017-07-03,33.38750076293945,33.80629939195588,33.29443597879978,33.70858030355104,57111200
2017-07-05,33.52477264404297,33.687637791782386,33.20602202988196,33.43170785967585,86278400
2017-07-06,33.208351135253906,33.38750459297796,33.13390000944032,33.2758261291604,96515200
2017-07-07,33.545711517333984,33.67833256208607,33.24789994864159,33.24789994864159,76806800
2017-07-10,33.750457763671875,33.95752992219642,33.3572524901357,33.529426242805386,84362400
2017-07-11,33.85980224609375,33.93425689328839,33.59223840189811,33.67366917830014,79127200
2017-07-12,33.90867614746094,34.01104600008935,33.6946242825563,33.93892025269907,99538000
2017-07-13,34.38098907470703,34.548508553539335,33.838877921012845,33.85283728588311,100797600
2017-07-14,34.67646408081055,34.7439390629907,34.27860806939306,34.427513845336556,80528400
2017-07-17,34.797462463378906,35.10923347855659,34.56712581867363,34.62529221181252,95174000
2017-07-18,34.918460845947266,34.930094838375844,34.59040143052007,34.71371393983168,71475200
2017-07-19,35.13715744018555,35.23022225357628,34.888203561562975,35.01151603689348,83692000
2017-07-20,34.978919982910156,35.30465371585231,34.94402158839869,35.248812734441245,68974800
2017-07-21,34.962642669677734,35.00219537525002,34.63923779452226,34.897496619300625,105010400
